release_tag,release_date,refactoring_type,description,left_files,right_files
androidx-test-1.3.0-beta01,2020-04-20-19,Remove Method Annotation,"Remove Method Annotation @SuppressWarnings(""unchecked"") in method public matchesIntentWithNoTypeAndMatcherWithType() : void from class androidx.test.espresso.intent.IntentMatchersTest",espresso/intents/javatests/androidx/test/espresso/intent/matcher/IntentMatchersTest.java#L91;espresso/intents/javatests/androidx/test/espresso/intent/matcher/IntentMatchersTest.java#L91-L107,espresso/intents/javatests/androidx/test/espresso/intent/matcher/IntentMatchersTest.java#L91-L106
androidx-test-1.3.0-beta01,2020-04-20-19,Remove Method Annotation,"Remove Method Annotation @SuppressWarnings(""unchecked"") in method public matchesIntentWithOneExtraAndMatcherWithNoExtra() : void from class androidx.test.espresso.intent.IntentMatchersTest",espresso/intents/javatests/androidx/test/espresso/intent/matcher/IntentMatchersTest.java#L141;espresso/intents/javatests/androidx/test/espresso/intent/matcher/IntentMatchersTest.java#L141-L160,espresso/intents/javatests/androidx/test/espresso/intent/matcher/IntentMatchersTest.java#L140-L158
androidx-test-1.3.0-beta01,2020-04-20-19,Remove Method Annotation,"Remove Method Annotation @SuppressWarnings(""unchecked"") in method public matchesIntentWithMultipleExtraAndMatcherWithMultipleExtra() : void from class androidx.test.espresso.intent.IntentMatchersTest",espresso/intents/javatests/androidx/test/espresso/intent/matcher/IntentMatchersTest.java#L162;espresso/intents/javatests/androidx/test/espresso/intent/matcher/IntentMatchersTest.java#L162-L177,espresso/intents/javatests/androidx/test/espresso/intent/matcher/IntentMatchersTest.java#L160-L174
androidx-test-1.3.0-beta01,2020-04-20-19,Add Class Annotation,Add Class Annotation @Deprecated in class androidx.test.espresso.intent.rule.IntentsTestRule,espresso/intents/java/androidx/test/espresso/intent/rule/IntentsTestRule.java#L23-L71,espresso/intents/java/androidx/test/espresso/intent/rule/IntentsTestRule.java#L42;espresso/intents/java/androidx/test/espresso/intent/rule/IntentsTestRule.java#L23-L75
androidx-test-1.3.0-beta01,2020-04-20-19,Add Class Annotation,Add Class Annotation @Deprecated in class androidx.test.rule.ActivityTestRule,runner/rules/java/androidx/test/rule/ActivityTestRule.java#L46-L574,runner/rules/java/androidx/test/rule/ActivityTestRule.java#L70;runner/rules/java/androidx/test/rule/ActivityTestRule.java#L46-L574
androidx-test-1.3.0-beta01,2020-04-20-19,Modify Class Annotation,Modify Class Annotation @RunWith(RobolectricTestRunner.class) to @RunWith(AndroidJUnit4.class) in class androidx.test.orchestrator.AndroidTestOrchestratorTest,runner/android_test_orchestrator/javatests/androidx/test/orchestrator/AndroidTestOrchestratorTest.java#L26;runner/android_test_orchestrator/javatests/androidx/test/orchestrator/AndroidTestOrchestratorTest.java#L25-L47,runner/android_test_orchestrator/javatests/androidx/test/orchestrator/AndroidTestOrchestratorTest.java#L26;runner/android_test_orchestrator/javatests/androidx/test/orchestrator/AndroidTestOrchestratorTest.java#L25-L47
androidx-test-1.3.0-beta01,2020-04-20-19,Modify Class Annotation,Modify Class Annotation @RunWith(RobolectricTestRunner.class) to @RunWith(AndroidJUnit4.class) in class androidx.test.orchestrator.TestCoverageTest,runner/android_test_orchestrator/javatests/androidx/test/orchestrator/TestCoverageTest.java#L17;runner/android_test_orchestrator/javatests/androidx/test/orchestrator/TestCoverageTest.java#L17-L74,runner/android_test_orchestrator/javatests/androidx/test/orchestrator/TestCoverageTest.java#L17;runner/android_test_orchestrator/javatests/androidx/test/orchestrator/TestCoverageTest.java#L17-L74
androidx-test-1.3.0-beta01,2020-04-20-19,Modify Class Annotation,Modify Class Annotation @RunWith(RobolectricTestRunner.class) to @RunWith(AndroidJUnit4.class) in class androidx.test.orchestrator.TestRunnableTest,runner/android_test_orchestrator/javatests/androidx/test/orchestrator/TestRunnableTest.java#L39;runner/android_test_orchestrator/javatests/androidx/test/orchestrator/TestRunnableTest.java#L38-L179,runner/android_test_orchestrator/javatests/androidx/test/orchestrator/TestRunnableTest.java#L39;runner/android_test_orchestrator/javatests/androidx/test/orchestrator/TestRunnableTest.java#L38-L179
androidx-test-1.3.0-beta01,2020-04-20-19,Remove Method Annotation,Remove Method Annotation @SdkSuppress(maxSdkVersion = 23) in method public testOpenAllActivities() : void from class androidx.test.ui.app.MainActivityTest,testapps/ui_testapp/javatests/androidx/test/ui/app/MainActivityTest.java#L93;testapps/ui_testapp/javatests/androidx/test/ui/app/MainActivityTest.java#L92-L109,testapps/ui_testapp/javatests/androidx/test/ui/app/MainActivityTest.java#L89-L105
androidx-test-1.3.0-beta01,2020-04-20-19,Extract Variable,Extract Variable currentActivityState : ActivityState<A> in method public getState() : State from class androidx.test.core.app.ActivityScenario,core/java/androidx/test/core/app/ActivityScenario.java#L706-L708,core/java/androidx/test/core/app/ActivityScenario.java#L706;core/java/androidx/test/core/app/ActivityScenario.java#L707-L712
androidx-test-1.3.0-beta01,2020-04-20-19,Inline Method,Inline Method public isEqualTo(other Location) : void inlined to public isEqualTo(otherObj Object) : void in class androidx.test.ext.truth.location.LocationSubject,ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L55-L85;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L61;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L62;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L64-L66;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L68;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L69;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L70;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L71;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L72;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L73;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L75-L77;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L78-L80;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L81-L83;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L57;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L63-L67;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L74-L84;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L63-L67;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L74-L84;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L45-L53;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L48;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L58;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L56-L59;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L56-L59,ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L45-L77;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L53;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L54;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L56-L58;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L60;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L61;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L62;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L63;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L64;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L65;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L67-L69;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L70-L72;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L73-L75;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L48;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L55-L59;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L66-L76;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L55-L59;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L66-L76
androidx-test-1.3.0-beta01,2020-04-20-19,Rename Parameter,Rename Parameter other : Object to otherObj : Object in method public isEqualTo(otherObj Object) : void from class androidx.test.ext.truth.location.LocationSubject,ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L46;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L47-L50,ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L46;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L47-L50
androidx-test-1.3.0-beta01,2020-04-20-19,Extract Variable,Extract Variable matcher : Matcher in method public describeTo(description Description) : void from class androidx.test.espresso.matcher.ViewMatchers.WithIdMatcher,espresso/core/java/androidx/test/espresso/matcher/ViewMatchers.java#L627,espresso/core/java/androidx/test/espresso/matcher/ViewMatchers.java#L630;espresso/core/java/androidx/test/espresso/matcher/ViewMatchers.java#L635
androidx-test-1.3.0-beta01,2020-04-20-19,Extract Variable,Extract Variable idString : String in method public describeTo(description Description) : void from class androidx.test.espresso.matcher.ViewMatchers.WithIdMatcher,espresso/core/java/androidx/test/espresso/matcher/ViewMatchers.java#L627,espresso/core/java/androidx/test/espresso/matcher/ViewMatchers.java#L634;espresso/core/java/androidx/test/espresso/matcher/ViewMatchers.java#L635
androidx-test-1.3.0-beta01,2020-04-20-19,Add Method Annotation,"Add Method Annotation @SuppressWarnings(""JdkObsolete"") in method public describeTo(description Description) : void from class androidx.test.espresso.matcher.ViewMatchers.WithIdMatcher",espresso/core/java/androidx/test/espresso/matcher/ViewMatchers.java#L624-L637,espresso/core/java/androidx/test/espresso/matcher/ViewMatchers.java#L626;espresso/core/java/androidx/test/espresso/matcher/ViewMatchers.java#L626-L647
androidx-test-1.3.0-beta02,2020-05-20-00,Extract Method,"Extract Method private startForegroundService(context Context, intent Intent) : void extracted from public publish(binder IBinder, rr PublishResultReceiver) : void in class androidx.test.services.speakeasy.client.AppConnection",services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L47-L56;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L55,services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L82-L89;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L87;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L48-L57;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L56;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L84;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L83-L85;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L85-L88;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L83-L88
androidx-test-1.3.0-beta02,2020-05-20-00,Extract Method,"Extract Method private startForegroundService(context Context, intent Intent) : void extracted from public find(key String, rr FindResultReceiver) : void in class androidx.test.services.speakeasy.client.AppConnection",services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L58-L65;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L64,services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L82-L89;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L87;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L59-L66;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L65;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L84;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L83-L85;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L85-L88;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L83-L88
androidx-test-1.3.0-beta02,2020-05-20-00,Inline Method,"Inline Method private startForegroundService(context Context, intent Intent) : void inlined to public publish(binder IBinder, rr PublishResultReceiver) : void in class androidx.test.services.speakeasy.client.AppConnection",services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L82-L89;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L87;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L48-L57;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L56;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L84;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L83-L85;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L85-L88;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L83-L88,services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L47-L56;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L55
androidx-test-1.3.0-beta02,2020-05-20-00,Inline Method,"Inline Method private startForegroundService(context Context, intent Intent) : void inlined to public find(key String, rr FindResultReceiver) : void in class androidx.test.services.speakeasy.client.AppConnection",services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L82-L89;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L87;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L59-L66;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L65;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L84;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L83-L85;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L85-L88;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L83-L88,services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L58-L65;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L64
androidx-test-1.3.0-beta02,2020-05-20-00,Extract Method,"Extract Method private startForegroundService(context Context, intent Intent) : void extracted from public publish(binder IBinder, rr PublishResultReceiver) : void in class androidx.test.services.speakeasy.client.AppConnection",services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L47-L56;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L55,services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L82-L89;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L87;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L48-L57;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L56;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L84;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L83-L85;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L85-L88;services/speakeasy/java/androidx/test/services/speakeasy/client/AppConnection.java#L83-L88
