file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\javatests\androidx\test\espresso\base\UiControllerImplIntegrationTest.java,androidx.test.espresso.base.UiControllerImplIntegrationTest,class,25,25,0,25,10,1,0,30,0,0.35,0.0,0.0,8,0,8,0,0,0,8,0,0,0,5,0,0,5,0,0,4,0,35,196,0,0,0,1,0,25,14,25,0,27,2,7,0,4,84,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\java\androidx\test\internal\runner\listener\InstrumentationRunListener.java,androidx.test.internal.runner.listener.InstrumentationRunListener,class,5,10,5,5,5,2,3,4,8,0.6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,1,2,0,2,0,0,0,0,74,1025,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\matcher\RootMatchers.java,androidx.test.espresso.matcher.RootMatchers$IsSubwindowOfCurrentActivity,innerclass,5,5,0,5,3,3,0,5,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19,24,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\javatests\androidx\test\internal\runner\filters\TestsRegExFilterTest.java,androidx.test.internal.runner.filters.TestsRegExFilterTest$TestFixture,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\javatests\androidx\test\espresso\action\SwipeActionIntegrationTest.java,androidx.test.espresso.action.SwipeActionIntegrationTest,class,16,17,1,16,10,1,0,15,45,1.0,0.0,0.0,10,1,9,1,0,0,9,0,0,0,1,0,1,0,0,0,0,0,138,35,1,0,0,0,0,28,2,3,0,3,0,0,0,0,84,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\testapps\ui_testapp\java\androidx\test\ui\app\ActionBarTestActivity.java,androidx.test.ui.app.ActionBarTestActivity$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\testapps\ui_testapp\javatests\androidx\test\ui\app\InterceptingActivitySampleTest.java,androidx.test.ui.app.InterceptingActivitySampleTest,class,13,14,1,13,3,1,0,10,1,0.5,0.0,0.0,3,0,2,1,0,0,2,0,0,0,2,0,1,1,0,0,0,0,1,26,1,0,0,0,0,1,0,2,0,2,0,1,0,0,39,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\testapps\ui_testapp\java\androidx\test\ui\app\ActionBarTestActivity.java,androidx.test.ui.app.ActionBarTestActivity$Anonymous2,anonymous,1,1,0,1,2,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\monitor\java\androidx\test\internal\runner\InstrumentationConnection.java,androidx.test.internal.runner.InstrumentationConnection$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\rules\javatests\androidx\test\rule\ActivityTestRuleTest.java,androidx.test.rule.ActivityTestRuleTest$ActivityFixture,innerclass,1,1,0,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0
C:\Users\Emanuel\Desktop\android_test\android-test\tools\device_broker\java\com\google\android\apps\common\testing\broker\TestInfoRepository.java,com.google.android.apps.common.testing.broker.TestInfoRepository$Anonymous1,anonymous,1,1,0,1,2,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,1,0,1,0,1,0,1,1,0,0,0,11,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\tools\device_broker\java\com\google\android\apps\common\testing\broker\TestInfoRepository.java,com.google.android.apps.common.testing.broker.TestInfoRepository$Anonymous3,anonymous,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\util\TreeIterables.java,androidx.test.espresso.util.TreeIterables$TreeTraversalIterable$Anonymous2,anonymous,5,5,0,5,2,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,0,1,0,1,0,1,1,0,0,0,15,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\services\speakeasy\java\androidx\test\services\speakeasy\client\ToolConnection.java,androidx.test.services.speakeasy.client.ToolConnection$ToolConnectionPostIcs,innerclass,6,6,0,6,15,2,0,18,6,0.0,0.0,0.0,4,1,0,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,4,91,2,1,5,4,0,26,3,16,2,11,4,0,0,0,74,1034,0
C:\Users\Emanuel\Desktop\android_test\android-test\tools\device_broker\java\com\google\android\apps\common\testing\broker\TestInfoRepository.java,com.google.android.apps.common.testing.broker.TestInfoRepository$Anonymous2,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\tools\device_broker\java\com\google\android\apps\common\testing\broker\WrappedEmulatedDeviceBroker.java,com.google.android.apps.common.testing.broker.WrappedEmulatedDeviceBroker$ScriptAction,enum,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,2,0,1,0,1,0,0,0,0,13,0,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\web\java\androidx\test\espresso\web\action\JavascriptEvaluation.java,androidx.test.espresso.web.action.JavascriptEvaluation$ValueCallbackFuture,innerclass,3,3,0,3,1,4,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\javatests\androidx\test\espresso\remote\RemoteDescriptorRegistryTest.java,androidx.test.espresso.remote.RemoteDescriptorRegistryTest,class,13,13,0,13,8,1,0,21,0,0.16666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,1,0,2,0,0,1,0,21,39,0,0,0,2,0,2,0,4,0,4,1,0,0,0,45,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\services\shellexecutor\java\androidx\test\services\shellexecutor\ShellCommandExecutorServer.java,androidx.test.services.shellexecutor.ShellCommandExecutorServer,class,6,7,1,6,4,1,0,9,1,0.875,0.0,0.0,2,0,0,0,0,2,2,0,0,0,4,2,0,4,0,0,4,0,2,42,1,0,0,0,0,3,0,7,1,7,1,1,0,0,29,16,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\monitor\java\androidx\test\InstrumentationRegistry.java,androidx.test.InstrumentationRegistry,class,4,25,21,4,8,1,0,5,11,0.6666667,0.0,0.0,6,5,5,1,0,0,5,0,0,0,2,2,0,2,0,0,2,0,2,30,4,0,2,0,0,4,0,4,2,4,1,0,0,0,101,17,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\web\java\androidx\test\espresso\web\assertion\WebAssertion.java,androidx.test.espresso.web.assertion.WebAssertion,class,8,14,6,8,4,1,0,2,4,0.5,0.0,0.0,4,0,3,0,1,0,4,1,2,0,1,0,0,1,0,0,1,0,2,32,2,0,0,0,0,0,1,1,0,1,0,0,1,0,37,1025,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\contrib\javatests\androidx\test\espresso\contrib\ViewPagerActionsIntegrationTest.java,androidx.test.espresso.contrib.ViewPagerActionsIntegrationTest,class,15,16,1,15,11,1,0,18,55,1.0,0.0,0.0,11,5,6,5,0,0,6,0,0,0,1,0,1,0,0,0,0,0,37,36,2,0,0,0,0,1,11,1,1,1,0,0,0,0,29,17,0
C:\Users\Emanuel\Desktop\android_test\android-test\tools\device_broker\java\com\google\android\apps\common\testing\suite\AndroidGoogleTest.java,com.google.android.apps.common.testing.suite.AndroidGoogleTest$Builder,innerclass,15,15,0,15,19,1,0,15,88,0.8529411,0.0,0.0,17,0,16,0,0,1,17,0,0,0,16,0,0,16,0,0,0,0,7,117,16,0,2,0,0,3,0,39,0,17,1,0,0,0,61,8,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\javatests\androidx\test\runner\screenshot\BasicScreenCaptureProcessorTest.java,androidx.test.runner.screenshot.BasicScreenCaptureProcessorTest,class,11,11,0,11,6,1,0,15,0,0.25,0.0,0.0,6,0,6,0,0,0,6,0,0,0,4,0,1,3,0,0,0,0,27,68,0,0,0,0,0,14,5,25,0,25,0,0,0,0,47,17,0
C:\Users\Emanuel\Desktop\android_test\android-test\testapps\ui_testapp\java\androidx\test\ui\app\ScaledViewActivity.java,androidx.test.ui.app.ScaledViewActivity,class,4,5,1,4,2,2,0,5,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,1,0,1,0,0,21,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\action\PrecisionDescriber.java,androidx.test.espresso.action.PrecisionDescriber,interface,1,9,8,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\intents\javatests\androidx\test\espresso\intent\matcher\IntentMatchersTest.java,androidx.test.espresso.intent.IntentMatchersTest,class,17,17,0,17,37,2,0,50,360,0.7432432,0.0,0.0,37,0,37,0,0,0,37,0,0,0,2,0,1,1,0,0,1,0,187,245,0,0,0,0,5,159,15,57,4,56,0,0,1,0,71,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\testapps\ui_testapp\java\androidx\test\ui\app\ViewPagerActivity.java,androidx.test.ui.app.ViewPagerActivity,class,4,5,1,4,1,2,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\services\speakeasy\java\androidx\test\services\speakeasy\server\SpeakEasy.java,androidx.test.services.speakeasy.server.SpeakEasy$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\web\java\androidx\test\espresso\web\action\AtomActionRemoteMessage.java,androidx.test.espresso.web.action.AtomActionRemoteMessage$Anonymous1,anonymous,7,7,0,7,3,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,15,1,0,0,0,0,0,0,6,0,4,1,0,0,0,14,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\javatests\androidx\test\espresso\EspressoTest.java,androidx.test.espresso.EspressoTest$Anonymous1,anonymous,4,4,0,4,3,1,0,6,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,1,1,1,0,1,0,0,0,0,15,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\javatests\androidx\test\espresso\base\EventInjectorTest.java,androidx.test.espresso.base.EventInjectorTest,class,22,23,1,22,8,1,0,29,0,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,6,1,1,2,0,3,4,0,17,113,0,0,0,1,0,6,14,24,0,25,1,3,0,2,67,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\ext\junit\java\androidx\test\ext\junit\runners\AndroidJUnit4.java,androidx.test.ext.junit.runners.AndroidJUnit4,class,10,123,113,10,16,2,0,16,16,0.7222222,0.0,0.0,9,4,5,4,0,0,5,0,0,0,2,1,0,2,0,0,2,0,12,60,6,0,1,1,2,9,0,5,0,5,2,0,0,0,76,17,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\intents\java\androidx\test\espresso\intent\matcher\BundleMatchers.java,androidx.test.espresso.intent.matcher.BundleMatchers$BundleMatcher,innerclass,5,5,0,5,6,3,0,8,0,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,2,0,2,23,2,1,0,0,0,2,0,2,0,2,2,0,0,0,16,10,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\javatests\androidx\test\internal\runner\lifecycle\ApplicationLifecycleMonitorTest.java,androidx.test.internal.runner.lifecycle.ApplicationLifecycleMonitorTest,class,6,6,0,6,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,3,2,0,2,0,0,0,0,19,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\javatests\androidx\test\runner\AndroidJUnitRunnerTest.java,androidx.test.runner.AndroidJUnitRunnerTest,class,24,24,0,24,9,1,0,33,0,0.75,0.0,0.0,8,0,8,0,0,0,8,0,0,0,6,1,1,5,0,0,1,0,10,101,0,1,0,0,0,24,7,18,2,22,1,2,0,0,129,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\java\androidx\test\internal\runner\TestRequestBuilder.java,androidx.test.internal.runner.TestRequestBuilder$AnnotationExclusionFilter,innerclass,2,2,0,2,6,3,0,5,0,0.0,0.0,0.0,3,0,1,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,16,3,0,2,0,2,1,0,2,0,2,1,0,0,0,25,10,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\javatests\androidx\test\espresso\action\TypeTextActionTest.java,androidx.test.espresso.action.TypeTextActionTest$Anonymous1,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\tools\device_broker\java\com\google\android\apps\common\testing\broker\Instrumentation.java,com.google.android.apps.common.testing.broker.Instrumentation,class,4,16,12,4,7,1,0,3,21,0.0,0.0,0.0,7,1,5,1,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,1,0,0,1,0,0,0,1,0,36,1025,0
C:\Users\Emanuel\Desktop\android_test\android-test\testapps\ui_testapp\java\androidx\test\ui\app\DividerItemDecoration.java,androidx.test.ui.app.DividerItemDecoration,class,10,12,2,10,12,2,0,22,0,0.59999996,0.0,0.0,6,0,6,0,0,0,6,0,0,0,5,3,2,3,0,0,3,0,0,61,0,2,4,0,0,1,9,22,6,22,1,0,0,0,60,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\rules\javatests\androidx\test\rule\ActivityTestRuleTest.java,androidx.test.rule.ActivityTestRuleTest$ActivityDoesNotLaunchedWhenLazyLaunchFlagSetTest,innerclass,5,5,0,5,1,2,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\matcher\ViewMatchers.java,androidx.test.espresso.matcher.ViewMatchers$IsFocusableMatcher,innerclass,4,4,0,4,3,3,0,2,3,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,24,0
C:\Users\Emanuel\Desktop\android_test\android-test\testapps\multiprocess_testapp\java\androidx\test\multiprocess\app\idling\MessageDelayer.java,com.google.android.apps.common.testing.ui.multiprocess.testapp.idling.MessageDelayer$Anonymous1,anonymous,2,2,0,2,3,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,2,0,0,0,7,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\action\AdapterDataLoaderAction.java,androidx.test.espresso.action.AdapterDataLoaderAction,class,17,26,9,17,15,1,0,31,6,0.59999996,0.0,0.0,5,0,5,0,0,0,5,0,0,0,6,0,0,3,0,3,4,0,12,80,3,2,3,0,1,11,9,14,5,12,3,0,0,0,70,17,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\javatests\androidx\test\internal\runner\intent\IntentMonitorImplTest.java,androidx.test.internal.runner.intent.IntentMonitorImplTest$Anonymous1,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\rules\javatests\androidx\test\rule\ActivityTestRuleTest.java,androidx.test.rule.ActivityTestRuleTest$FailureOfActivityLaunchTest,innerclass,4,4,0,4,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,9,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\java\androidx\test\orchestrator\instrumentationlistener\OrchestratedInstrumentationListener.java,androidx.test.orchestrator.instrumentationlistener.OrchestratedInstrumentationListener,class,13,16,3,13,26,2,0,18,32,0.8194445,0.0,0.0,12,0,12,0,0,0,12,0,0,0,6,3,0,5,0,1,5,0,7,120,1,1,2,8,0,15,0,6,2,7,2,1,1,0,73,17,0
C:\Users\Emanuel\Desktop\android_test\android-test\tools\device_broker\java\com\google\android\apps\common\testing\broker\PortManager.java,com.google.android.apps.common.testing.broker.PortManager$SocketType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\monitor\java\androidx\test\runner\intent\IntentMonitor.java,androidx.test.runner.intent.IntentMonitor,interface,1,3,2,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\contrib\javatests\androidx\test\espresso\contrib\AccessibilityChecksIntegrationTest.java,androidx.test.espresso.contrib.AccessibilityChecksIntegrationTest$Anonymous2,anonymous,7,7,0,7,3,1,0,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,1,3,2,1,0,1,0,0,0,0,24,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\javatests\androidx\test\espresso\remote\RemoteDescriptorRegistryInitializer.java,androidx.test.espresso.remote.RemoteDescriptorRegistryInitializer,class,20,26,6,20,2,1,0,14,1,0.0,0.0,0.0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,10,9,2,0,0,0,0,7,7,0,0,0,0,0,0,0,15,0,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\web\javatests\androidx\test\espresso\web\assertion\WebViewAssertionsTest.java,androidx.test.espresso.web.assertion.WebViewAssertionsTest,class,13,13,0,13,8,1,0,10,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,23,31,0,0,0,3,0,11,0,0,0,0,1,0,0,0,45,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\contrib\javatests\androidx\test\espresso\contrib\AccessibilityChecksIntegrationTest.java,androidx.test.espresso.contrib.AccessibilityChecksIntegrationTest$Anonymous1,anonymous,5,5,0,5,3,1,0,2,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,1,2,0,0,0,0,0,0,0,17,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\testapps\ui_testapp\java\androidx\test\ui\app\VerticalViewPager.java,androidx.test.ui.app.VerticalViewPager$VerticalPageTransformer,innerclass,2,2,0,2,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,2,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\action\TypeTextAction.java,androidx.test.espresso.action.TypeTextAction,class,13,18,5,13,11,1,0,21,0,0.4666667,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,1,0,1,0,2,3,0,9,48,4,0,1,1,0,6,3,5,3,4,2,0,0,0,77,17,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\base\UiControllerImpl.java,androidx.test.espresso.base.UiControllerImpl$SignalingTask,innerclass,3,3,0,3,2,2,0,3,0,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,2,0,0,2,0,0,2,0,1,12,0,0,0,0,0,0,0,2,0,2,0,0,0,0,25,2,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\javatests\androidx\test\runner\UsageTrackerFacilitatorTest.java,androidx.test.runner.UsageTrackerFacilitatorTest,class,12,13,1,12,12,1,0,21,34,0.79761904,0.0,0.0,12,5,7,5,0,0,7,0,0,0,7,5,0,5,0,2,5,0,13,83,5,0,0,0,0,17,0,22,0,18,0,0,0,0,61,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\web\java\androidx\test\espresso\web\action\JavascriptEvaluation.java,androidx.test.espresso.web.action.JavascriptEvaluation$SanitizerTask$Anonymous3$Anonymous4,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\action\GeneralClickActionRemoteMessage.java,androidx.test.espresso.action.GeneralClickActionRemoteMessage$Anonymous1,anonymous,7,7,0,7,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,4,0,4,0,0,0,0,18,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\testapps\ui_testapp\java\androidx\test\ui\app\GestureActivity.java,androidx.test.ui.app.GestureActivity$Anonymous1,anonymous,2,2,0,2,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,1,1,1,1,1,1,0,0,0,9,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\action\Swiper.java,androidx.test.espresso.action.Swiper$Status,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\idling_resource\net\javatests\androidx\test\espresso\idling\net\UriIdlingResourceTest.java,androidx.test.espresso.idling.net.UriIdlingResourceTest$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\web\java\androidx\test\espresso\web\assertion\DocumentToByteStringConverter.java,androidx.test.espresso.web.assertion.DocumentToByteStringConverter,class,7,11,4,7,4,1,0,8,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,21,2,0,0,1,0,2,0,4,0,4,1,0,0,0,48,16,0
C:\Users\Emanuel\Desktop\android_test\android-test\core\javatests\androidx\test\core\app\ApplicationProviderTest.java,androidx.test.core.app.ApplicationProviderTest$Anonymous1,anonymous,1,1,0,1,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\ext\junit\java\androidx\test\ext\junit\rules\ActivityScenarioRule.java,androidx.test.ext.junit.rules.ActivityScenarioRule$Supplier,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\intents\javatests\androidx\test\espresso\intent\ResettingStubberImplTest.java,androidx.test.espresso.intent.ResettingStubberImplTest,class,17,17,0,17,8,1,0,18,0,0.5,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,0,1,1,0,0,0,0,39,65,0,0,0,0,0,18,8,18,0,22,0,0,0,4,44,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\monitor\javatests\androidx\test\runner\intent\IntentMonitorRegistryTest.java,androidx.test.runner.intent.IntentMonitorRegistryTest,class,5,5,0,5,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
